"Blooket
Import Template",,,,,,,
12,The quadratic $y=2x^2+6x-80$ has zeros $x=-8$ and $x=5$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-8,5)$","A matching factored form is $y=2(x+8)(x-5)$; the graph crosses or touches the x-axis at $(-8,0)$ and $(5,0)$.",Zeros are the y-intercepts,Factored form cannot show intercepts,45,2
13,The quadratic $y=-x^2-4x+77$ has zeros $x=-11$ and $x=7$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-11,7)$",Zeros are the y-intercepts,Factored form cannot show intercepts,"A matching factored form is $y=-(x+11)(x-7)$; the graph crosses or touches the x-axis at $(-11,0)$ and $(7,0)$.",45,4
14,The quadratic $y=2x^2-10x-208$ has zeros $x=-8$ and $x=13$. Explain how those zeros connect to a factored form and the graph.,"A matching factored form is $y=2(x+8)(x-13)$; the graph crosses or touches the x-axis at $(-8,0)$ and $(13,0)$.","Vertex is $(-8,13)$",Zeros are the y-intercepts,Factored form cannot show intercepts,45,1
15,The quadratic $y=2x^2-18x-72$ has zeros $x=-3$ and $x=12$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-3,12)$","A matching factored form is $y=2(x+3)(x-12)$; the graph crosses or touches the x-axis at $(-3,0)$ and $(12,0)$.",Zeros are the y-intercepts,Factored form cannot show intercepts,45,2
16,Solve the system $y=2x-5$ and $y=-x+7$. Give the ordered-pair solution and verify it in both equations.,"$(5,3)$","$(4,4)$","$(4,3)$.","$(-4,3)$",45,3
17,Solve the system $y=6x+73$ and $y=-3x-26$. Give the ordered-pair solution and verify it in both equations.,"$(-11,7)$.","$(-10,7)$","$(-11,8)$","$(11,7)$",45,1
18,Solve the system $y=2x+11$ and $y=-5x-31$. Give the ordered-pair solution and verify it in both equations.,"$(-5,-1)$","$(-6,0)$","$(-6,-1)$.","$(6,-1)$",45,3
19,Solve the system $y=4x-20$ and $y=-4x+12$. Give the ordered-pair solution and verify it in both equations.,"$(5,-4)$","$(4,-4)$.","$(4,-3)$","$(-4,-4)$",45,2
20,Solve the system $y=5x+50$ and $y=-2x-27$. Give the ordered-pair solution and verify it in both equations.,"$(-10,-5)$","$(-11,-4)$","$(11,-5)$","$(-11,-5)$.",45,4
21,Solve the system $y=6x-19$ and $y=-x+9$. Give the ordered-pair solution and verify it in both equations.,"$(5,5)$","$(4,6)$","$(4,5)$.","$(-4,5)$",45,3
22,Solve the system $y=x+12$ and $y=-4x-48$. Give the ordered-pair solution and verify it in both equations.,"$(-12,0)$.","$(-11,0)$","$(-12,1)$","$(12,0)$",45,1
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
